compound,headline,neg,neu,pos,label
0.4939,dutch lady cimb axis reit klk hap seng caring protasco priceworth lb aluminium vertice prg amfirst reit maxwell and china ouhua,0.0,0.862,0.138,1
-0.4404,klci to tread water as global markets stay weak,0.266,0.734,0.0,-1
-0.4404,klci to tread water as global markets stay weak,0.266,0.734,0.0,-1
-0.4404,klci to tread water as global markets stay weak,0.266,0.734,0.0,-1
0.0,klci stages technical rebound rises 0.54%,0.0,1.0,0.0,0
0.0,klci stages technical rebound rises 0.54%,0.0,1.0,0.0,0
0.0,amfirst reit ceo to step down on july 27,0.0,1.0,0.0,0
0.0,china ouhua falls 6.67 on external auditors qualified opinion,0.0,1.0,0.0,0
0.0,asia media group,0.0,1.0,0.0,0
0.0,tencent to establish asean data centre hub in cyberjaya,0.0,1.0,0.0,0
0.5859,eupe corp posts fourth straight quarterly profit returns to the black in fy18,0.0,0.696,0.304,1
0.0,comintel corp expects first waste-to-energy plant to contribute to earnings by june,0.0,1.0,0.0,0
0.0,k-star sports sees 4.5 stake cross off-market,0.0,1.0,0.0,0
0.0,xian leng sees 3.8 stake cross off-market,0.0,1.0,0.0,0
0.0,tencent to set up data centre in cyberjaya,0.0,1.0,0.0,0
0.0,comintel expects first wte plant to contribute earnings by june,0.0,1.0,0.0,0
0.0,ireka bags rm92m job for pantai hospital ayer keroh,0.0,1.0,0.0,0
0.0,stock with momentum asia media group,0.0,1.0,0.0,0
0.0,polymer up 25 on leap market debut,0.0,1.0,0.0,0
0.0,klci up 0.48 but broader market sees some pullback,0.0,1.0,0.0,0
0.0,leweko resources drops collaboration with nucetech to build pedestrian bridges in vietnam,0.0,1.0,0.0,0
-0.0772,1q earnings season to see shift in winners and losers,0.234,0.552,0.214,0
0.3818,fedex malaysia trains eye on growth post-merger,0.0,0.698,0.302,1
-0.296,klci trends lower as investors stay on sidelines,0.239,0.761,0.0,-1
-0.3612,ire-tex corps external auditors cast going concern doubt on company,0.217,0.783,0.0,-1
0.0,ipmuda disposes of idle factory for rm12m,0.0,1.0,0.0,0
-0.0516,hb globals auditor casts doubt on groups ability to continue as going concern,0.158,0.696,0.146,0
0.0,xian leng sees 2.4 stake traded off market,0.0,1.0,0.0,0
0.0,eng kah disposes of land in negeri sembilan for rm9.4m,0.0,1.0,0.0,0
0.0,lotte chemical luxchem mbm resources umw holdings guocoland malaysia airports airasia x bintulu port censof westports misc tmc life ire-tax yinson th heavy chin teck plantations and tomypak,0.0,1.0,0.0,0
0.0,klci falls 0.63 in line with mixed regional markets,0.0,1.0,0.0,0
-0.7003,weaker manufacturing data drags klci lower,0.694,0.306,0.0,-1
-0.7003,weaker manufacturing data drags klci lower,0.694,0.306,0.0,-1
0.0,dividend yields trending higher,0.0,1.0,0.0,0
0.0,frankly speaking qualified opinion yet again,0.0,1.0,0.0,0
0.4019,bio osmo sees improvements as it expands hospitality operations and exits water business,0.0,0.748,0.252,1
0.0,the week ahead march exports oil and ringgit in the spotlight pre-ge14,0.0,1.0,0.0,0
0.0,tanco announces demise of adviser tan jing nam,0.0,1.0,0.0,0
0.0,milux sees 4.59 stake traded off-market,0.0,1.0,0.0,0
0.0,ae multi sees 3.01 stake traded off-market,0.0,1.0,0.0,0
0.0,public bank hartalega asdion petchem ihh inta bina harrisons gdex qsr brands ytl corp mrcb and gamuda,0.0,1.0,0.0,0
0.0,klci to stay range bound hover around 1860-level,0.0,1.0,0.0,0
0.7003,manulife asset management declares dividends for four unit trust funds,0.0,0.58,0.42,1
0.0,tanco announces demise of adviser tan jing nam,0.0,1.0,0.0,0
0.0,harrisons eyes singapore retail foray via acquisition of famous amos for s$5.7m,0.0,1.0,0.0,0
0.1475,steel counters down after uob kay hian turns more cautious less optimistic on sector,0.106,0.752,0.142,0
0.0,off-market trades acme holdings bhd smrt holdings bhd eastern oriental bhd asdion bhd boon koon group bhd,0.0,1.0,0.0,0
0.0,off-market trades acme holdings bhd smrt holdings bhd eastern oriental bhd asdion bhd boon koon group bhd,0.0,1.0,0.0,0
0.5423,dgb plans 1-for-2 warrants bonus issue,0.0,0.588,0.412,1
0.0,puncak niaga t7 global f&n bassets priceworth sunway reit aax and dgb,0.0,1.0,0.0,0
-0.1027,klci to remain cautious in line with fall at global markets,0.123,0.877,0.0,0
0.5423,dgb asia up 4.54 on one-for-two bonus issue plan,0.0,0.696,0.304,1
0.0,klci falls 0.35 as market volume stays muted,0.0,1.0,0.0,0
-0.2263,klci down 0.38 as key banks drag,0.241,0.759,0.0,-1
-0.2263,klci down 0.38 as key banks drag,0.241,0.759,0.0,-1
0.0,ralco corp to raise up to rm3.3m via private placement,0.0,1.0,0.0,0
0.296,2.28 of xian lengs shares traded off-market,0.0,0.732,0.268,1
0.0,genting dnex azrb ralco protasco mhb aax f&n notion vtec serba dinamik axiata and alam maritim,0.0,1.0,0.0,0
-0.6597,klci to remain cautious ahead of ge14 on risk aversion,0.478,0.522,0.0,-1
0.0,klci falls 0.88 on pre-election jitters,0.0,1.0,0.0,0
0.0,ae multi sees 3.67 stake traded off-market,0.0,1.0,0.0,0
0.0,warehouse construction earliest in 2019 luxchem,0.0,1.0,0.0,0
-0.2263,bertam alliance shares to be suspended from thursday,0.274,0.531,0.195,-1
0.0,ire-tex,0.0,1.0,0.0,0
0.1779,insider moves smrt holdings bhd acme holding bhd yong tai bhd inari amertron bhd berjaya assets bhd,0.0,0.904,0.096,0
0.1779,delay in ilct awards by petronas causes a stir,0.204,0.531,0.265,0
-0.128,k-star proposes share capital reduction plan to set-off losses,0.227,0.588,0.185,0
0.0,benalec aborts plan to sell four lots of melaka land,0.0,1.0,0.0,0
0.0,asia knight’s rights issue undersubscribed,0.0,1.0,0.0,0
0.0,bonia eduspec benalec k-star sports uem edgenta ppb and asia knight,0.0,1.0,0.0,0
0.0,bonia eduspec benalec k-star sports uem edgenta ppb and asia knight,0.0,1.0,0.0,0
0.0,sarawak cable expects turnaround this year,0.0,1.0,0.0,0
0.0,tech tech rout weighs on ems sell-off seen as overdone,0.0,1.0,0.0,0
0.0,tech tech rout weighs on ems sell-off seen as overdone,0.0,1.0,0.0,0
0.6369,pakatan makes best showing in penang with 37 out of 40 state seats,0.0,0.741,0.259,1
0.7351,off-market trades ideal united bintang international bhd minda global bhd zecon bhd malayan banking bhd sime darby plantation bhd ae multi holdings bhd central industrial corp bhd,0.0,0.801,0.199,1
0.7351,off-market trades ideal united bintang international bhd minda global bhd zecon bhd malayan banking bhd sime darby plantation bhd ae multi holdings bhd central industrial corp bhd,0.0,0.801,0.199,1
0.7351,off-market trades ideal united bintang international bhd minda global bhd zecon bhd malayan banking bhd sime darby plantation bhd ae multi holdings bhd central industrial corp bhd,0.0,0.801,0.199,1
0.0,bjassets deleum encorp handal ivory prop opcom pjbumi plenitude,0.0,1.0,0.0,0
0.0,bjassets deleum encorp handal ivory prop opcom pjbumi plenitude,0.0,1.0,0.0,0
0.0,bjassets deleum encorp handal ivory prop opcom pjbumi plenitude,0.0,1.0,0.0,0
0.0,lead story corporate families buying into small and mid-cap companies,0.0,1.0,0.0,0
0.0,lead story corporate families buying into small and mid-cap companies,0.0,1.0,0.0,0
0.0,lead story corporate families buying into small and mid-cap companies,0.0,1.0,0.0,0
0.0,lead story corporate families buying into small and mid-cap companies,0.0,1.0,0.0,0
0.4404,kotra industries 3q net profit drops 20%,0.0,0.674,0.326,1
0.0,ace market-listed tri-mode slips on debut amid volatile market,0.0,1.0,0.0,0
0.0,stock with momentum encorp bhd,0.0,1.0,0.0,0
0.0,cars lamborghini urus a us$200000 supercar in suv clothing,0.0,1.0,0.0,0
0.7845,insider moves ae multi holdings bhd ideal united bintang international bhd central industrial corp bhd mmag holdings bhd berjaya assets bhd minda global bhd,0.0,0.727,0.273,1
0.7845,insider moves ae multi holdings bhd ideal united bintang international bhd central industrial corp bhd mmag holdings bhd berjaya assets bhd minda global bhd,0.0,0.727,0.273,1
0.7845,insider moves ae multi holdings bhd ideal united bintang international bhd central industrial corp bhd mmag holdings bhd berjaya assets bhd minda global bhd,0.0,0.727,0.273,1
0.7845,insider moves ae multi holdings bhd ideal united bintang international bhd central industrial corp bhd mmag holdings bhd berjaya assets bhd minda global bhd,0.0,0.727,0.273,1
0.0,sarawak plantation starts fy18 in the red,0.0,1.0,0.0,0
0.4215,singer hafiz hamidun wins lawsuit against kamdar,0.179,0.472,0.349,1
0.0,halex acquires hextar chemicals for rm597m,0.0,1.0,0.0,0
0.0,techfast may rebound higher says rhb retail research,0.0,1.0,0.0,0
-0.4404,new boustead plantations land buy seen unattractive,0.326,0.674,0.0,-1
0.4019,eastland active up 16.8 as traders see signs of recovery,0.0,0.769,0.231,1
0.0,ae multi asb hup seng kps nhfatt nwp pan malaysia thriven,0.0,1.0,0.0,0
0.0,ecm libra ventures into travel and hospitality industry,0.0,1.0,0.0,0
0.0,at systematization to raise up to rm2.95m via private placement,0.0,1.0,0.0,0
0.0,stock with momentum ae multi holdings,0.0,1.0,0.0,0
0.0,off-market trades k-star sports ltd rohas tecnic bhd nexgram holdings bhd censof holdings bhd fajarbaru builders group bhd,0.0,1.0,0.0,0
0.0,sumatec announces demise of chairman michael lim,0.0,1.0,0.0,0
0.743,samchem 1q net profit up 62 on higher forex gain sales,0.0,0.588,0.412,1
0.1779,tomei hit by lower sales 1q net profit falls 42%,0.168,0.611,0.221,0
-0.128,ecs ict reports drop in 1q18 net profit on foreign exchange loss,0.27,0.552,0.178,0
0.0,azrb mqreit petgas sime darby property ocr shangri-la carlsberg suncon ihh cypark tomei and samchem,0.0,1.0,0.0,0
0.0,azrb mqreit petgas sime darby property ocr shangri-la carlsberg suncon ihh cypark tomei and samchem,0.0,1.0,0.0,0
0.2023,klci to trade range bound in line with retreat at wall street oil gas stocks to be in focus,0.0,0.909,0.091,1
0.2023,klci to trade range bound in line with retreat at wall street oil gas stocks to be in focus,0.0,0.909,0.091,1
0.0,sumatec chairman michael lim passes away,0.0,1.0,0.0,0
0.0,bjsports g neptune leesk mwe ntpm pmb tech,0.0,1.0,0.0,0
0.3182,minho to buy klang land for rm19.6 mil to expand timber storage facilities,0.0,0.839,0.161,1
0.0,minho petdag tcm ioi properties kumpulan perangsang selangor ho hup kerjaya prospek and umw,0.0,1.0,0.0,0
0.4019,klci to trade range bound immediate support at 1840,0.0,0.748,0.252,1
0.0,kps consortium taking a breather says alliancedbs research,0.0,1.0,0.0,0
0.0,kejuruteraan asastera seeks acquisitions,0.0,1.0,0.0,0
0.0,rhone ma eyes china next for exports,0.0,1.0,0.0,0
0.34,klci rises 0.24 in line with regional gains public bank lifts,0.0,0.806,0.194,1
0.0,dps ewein g neptune gsb kumpulan perangsang selangor,0.0,1.0,0.0,0
0.0,dps ewein g neptune gsb kumpulan perangsang selangor,0.0,1.0,0.0,0
0.0,lead story five market themes to watch out for this week,0.0,1.0,0.0,0
0.5423,kejuruteraan asastera optimistic on business prospects after ge14,0.0,0.571,0.429,1
0.0,epf mulls sale of axiata tower in kuala lumpur sentral,0.0,1.0,0.0,0
0.0,appasia axes purchase of 80 in advance synergy’s payment card unit,0.0,1.0,0.0,0
0.4588,mmcs proposed sale of interest in o&g unit terminated,0.0,0.727,0.273,1
0.0,hektar reit pays 2.3 sen dpu 1q npi up 10%,0.0,1.0,0.0,0
0.0,ipmuda disposes of two properties in johor for rm11.3m,0.0,1.0,0.0,0
-0.2263,klci slips 0.19 as tenaga select blue chips drag,0.192,0.808,0.0,-1
0.5106,sl information makes strong debut on leap market,0.0,0.68,0.32,1
0.0,stock with momentum dps resources,0.0,1.0,0.0,0
0.0,g neptune gsb group tan chong motor,0.0,1.0,0.0,0
0.5719,insider moves minetech resources bhd multi-usage holdings bhd unisem m bhd tiong nam logistics holdings bhd smrt holdings bhd excel force msc bhd berjaya assets bhd,0.0,0.83,0.17,1
0.5719,insider moves minetech resources bhd multi-usage holdings bhd unisem m bhd tiong nam logistics holdings bhd smrt holdings bhd excel force msc bhd berjaya assets bhd,0.0,0.83,0.17,1
0.5719,insider moves minetech resources bhd multi-usage holdings bhd unisem m bhd tiong nam logistics holdings bhd smrt holdings bhd excel force msc bhd berjaya assets bhd,0.0,0.83,0.17,1
-0.0772,mandatory takeover looms over boon koon,0.232,0.58,0.188,0
0.0,uoa reit 1q rental income remains flat at rm14.7m,0.0,1.0,0.0,0
0.0,sealink internationals yong kiam sam takes over md title from father,0.0,1.0,0.0,0
0.743,metrod 1q net profit up 12 on forex gain,0.0,0.526,0.474,1
0.6908,kanger says profit sharing among issues why mou with bangladeshi firm aborted,0.0,0.637,0.363,1
-0.0772,malay rulers have given serious attention to 1mdb issue,0.14,0.86,0.0,0
0.0,axiata aax umw holdings inari amertron serba dinamik destini tropicana corp hua yang utusan melayu uoa reit lafarge taliworks and metrod,0.0,1.0,0.0,0
0.0,axiata aax umw holdings inari amertron serba dinamik destini tropicana corp hua yang utusan melayu uoa reit lafarge taliworks and metrod,0.0,1.0,0.0,0
-0.296,klci seen trending lower first quarter earnings in focus,0.216,0.784,0.0,-1
-0.296,klci seen trending lower first quarter earnings in focus,0.216,0.784,0.0,-1
0.0,stock with momentum g neptune,0.0,1.0,0.0,0
-0.6486,klci tumbles 1.6 on renewed public debt worries,0.469,0.531,0.0,-1
0.0772,btm resources fails to get approval for melaka incinerator project,0.201,0.576,0.223,0
0.2263,jhm acquires three rented properties in kedah worth rm12.5m,0.0,0.808,0.192,1
-0.5106,sc reprimands khee san fines its directors rm1.86m for failing to comply with accounting standards,0.191,0.809,0.0,-1
0.0,boustead plantations dbe kenanga ib freight management axiata suncon tsh sarawak oil palms mbm resources khee san jaya tiasa perak corp and malakoff corp,0.0,1.0,0.0,0
0.0,boustead plantations dbe kenanga ib freight management axiata suncon tsh sarawak oil palms mbm resources khee san jaya tiasa perak corp and malakoff corp,0.0,1.0,0.0,0
-0.2263,klci seen paring losses on mild bargain hunting activities,0.235,0.609,0.157,-1
-0.2263,klci seen paring losses on mild bargain hunting activities,0.235,0.609,0.157,-1
-0.3182,jaya tiasa falls 6.54 on net loss in 3q,0.223,0.777,0.0,-1
0.0,sc reprimands khee san fines its directors rm1.86m,0.0,1.0,0.0,0
0.0,btm resources scraps melaka incinerator project,0.0,1.0,0.0,0
0.4939,off-market trades 7-eleven malaysia holdings bhd ae multi holdings bhd gopeng bhd milux corp bhd caring pharmacy group bhd,0.0,0.849,0.151,1
0.4939,off-market trades 7-eleven malaysia holdings bhd ae multi holdings bhd gopeng bhd milux corp bhd caring pharmacy group bhd,0.0,0.849,0.151,1
0.4404,genting malaysia 1q net profit up 11 on higher adjusted ebitda,0.0,0.775,0.225,1
0.0,media prima axiata uoa ta ann lii hen airasia ajinomoto sunsuria wce sime darby property genting and mbm resources,0.0,1.0,0.0,0
0.0,china looking forward to working with new malaysian govt,0.0,1.0,0.0,0
0.1027,klci seen extending loss in line with global trend immediate support at 1750,0.144,0.688,0.169,0
0.4215,challenging industry prospects expected for white horse,0.0,0.568,0.432,1
0.0,k-star lee swee kiat sarawak consolidated,0.0,1.0,0.0,0
0.0,k-star lee swee kiat sarawak consolidated,0.0,1.0,0.0,0
0.0,asian pac buys petaling jaya land for rm300 mil,0.0,1.0,0.0,0
0.0,ihh power root myeg asianpac ccm brahim’s masteel pestech e&o tnb and sime darby,0.0,1.0,0.0,0
-0.2263,klci dips 0.85 as public bank tenaga drag,0.213,0.787,0.0,-1
-0.4939,klci pares loss down 0.43 as select blue chips drag,0.344,0.656,0.0,-1
0.0,stock with momentum k-star sports ltd,0.0,1.0,0.0,0
0.0,stock with momentum sarawak consolidated industries,0.0,1.0,0.0,0
-0.3182,ex-tabung haji chairman azeez resigns as seni jaya chairman,0.223,0.777,0.0,-1
0.0,yeow wai siaw is new tropicana group ceo,0.0,1.0,0.0,0
0.0,maybank pos malaysia mmc ytl kerjaya prospek fgv mbsb uem sunrise ccm duopharma harrisons allianz gas malaysia supermax lay hong hibiscus tiong nam hap seng muda ewein and tropicana,0.0,1.0,0.0,0
0.7906,insider moves berjaya assets bhd excel force msc bhd prestariang bhd hektar real estate investment trust smrt holdings bhd ynh property bhd dialog group bhd n2n connect bhd,0.0,0.758,0.242,1
0.4019,hsr-linked stocks seen in focus support for klci at 1768,0.0,0.769,0.231,1
0.0,jti’s shah alam plant sold,0.0,1.0,0.0,0
0.34,finding value in post-ge14 construction bloodbath,0.0,0.676,0.324,1
0.34,finding value in post-ge14 construction bloodbath,0.0,0.676,0.324,1
0.0,epf mulls sale of axiata tower in kl sentral,0.0,1.0,0.0,0
0.0,former tabung haji chairman steps down as brahims director,0.0,1.0,0.0,0
0.34, klci pares gains stays up 0.60 tracking regional bounce,0.0,0.769,0.231,1
0.34, klci pares gains stays up 0.60 tracking regional bounce,0.0,0.769,0.231,1
0.0,oka’s new factory expected to cater for more orders,0.0,1.0,0.0,0
0.0,lbs bina nwp terminate deal for joint development in china,0.0,1.0,0.0,0
0.34,klci pares much of gains stays up 0.44 on murky outlook for construction sector,0.0,0.844,0.156,1
0.2732,off-market trades atta global group bhd meda inc bhd es ceramics technology bhd t7 global bhd sapura energy bhd sime darby plantation bhd sime darby property bhd,0.0,0.925,0.075,1
-0.3612,auditor-general’s report on 1mdb 1mdb’s debt ballooned within five years of operation,0.185,0.815,0.0,-1
0.4404,chin hin 1q net profit down 53 to rm3.78m on higher costs,0.0,0.791,0.209,1
0.0,gaming tycoon chen lip keong makes second takeover bid for petaling tin for rm13.83m,0.0,1.0,0.0,0
0.0,gaming tycoon chen lip keong makes second takeover bid for petaling tin for rm13.83m,0.0,1.0,0.0,0
